Order_ID,Product_Name,Category,Quantity,Price_per_Unit,Total_Price,Order_Date,Store_Location,Stock_Available, Customer_Rating ,Revenue_Category,Order_Month,Rating_Category,Month
6117,Bhel Puri,Snacks,3,35,105,09-11-2024,Hyderabad,572, 4.40 ,Low,November,Good,2024-11
6118,Navratan Mix,Snacks,20,25,500,25-03-2025,Kolkata,622, 3.90 ,Medium,March,Average,2025-03
6119,Gulab Jamun Tin,Sweets,13,90,1170,25-06-2024,Hyderabad,37, 3.30 ,High,June,Average,2024-06
6120,Mathri,Snacks,4,40,160,24-01-2025,Lucknow,227, 3.90 ,Low,January,Average,2025-01
6121,Bhel Puri,Snacks,15,35,525,13-03-2025,Mumbai,513, 4.20 ,Medium,March,Good,2025-03
6122,Navratan Mix,Snacks,16,25,400,20-01-2025,Delhi,549, 3.76 ,Low,January,Average,2025-01
6123,Masala Papad,Appetizers,20,10,200,24-04-2025,Bangalore,611, 4.30 ,Low,April,Good,2025-04
6124,Bhel Puri,Snacks,12,35,420,24-08-2024,Delhi,502, 4.30 ,Low,August,Good,2024-08
6125,Mathri,Snacks,14,40,560,23-10-2024,Mumbai,157, 3.10 ,Medium,October,Average,2024-10
6126,Rasgulla Tin,Sweets,3,80,240,21-03-2025,Chennai,286, 2.90 ,Low,March,Bad,2025-03
6127,Rasgulla Tin,Sweets,2,80,160,16-03-2025,Lucknow,892, 4.40 ,Low,March,Good,2025-03
6128,Masala Papad,Appetizers,2,10,20,06-09-2024,Delhi,966, 3.00 ,Low,September,Average,2024-09
6129,Navratan Mix,Snacks,16,25,400,05-03-2025,Jaipur,371, 3.40 ,Low,March,Average,2025-03
6130,Rasgulla Tin,Sweets,15,80,1200,05-01-2025,Kolkata,553, 3.76 ,High,January,Average,2025-01
6131,Soan Papdi,Sweets,4,70,280,14-02-2025,Mumbai,707, 4.90 ,Low,February,Good,2025-02
6132,Rasgulla Tin,Sweets,14,80,1120,12-04-2025,Bangalore,738, 3.76 ,High,April,Average,2025-04
6133,Gulab Jamun Tin,Sweets,2,90,180,13-12-2024,Pune,606, 3.40 ,Low,December,Average,2024-12
6134,Navratan Mix,Snacks,14,25,350,30-05-2025,Hyderabad,502, 2.90 ,Low,May,Bad,2025-05
6135,Navratan Mix,Snacks,18,25,450,12-06-2025,Pune,49, 2.70 ,Low,June,Bad,2025-06
6136,Navratan Mix,Snacks,4,25,100,27-02-2025,Bangalore,884, 4.10 ,Low,February,Good,2025-02
6137,Gulab Jamun Tin,Sweets,20,90,1800,29-10-2024,Lucknow,948, 2.60 ,High,October,Bad,2024-10
6138,Kaju Katli,Sweets,12,150,1800,26-12-2024,Lucknow,895, 4.40 ,High,December,Good,2024-12
6139,Mathri,Snacks,5,40,200,06-10-2024,Delhi,439, 3.10 ,Low,October,Average,2024-10
6140,Masala Papad,Appetizers,11,10,110,06-05-2025,Lucknow,440, 4.20 ,Low,May,Good,2025-05
6141,Mathri,Snacks,4,40,160,17-08-2024,Delhi,902, 3.50 ,Low,August,Average,2024-08
6142,Navratan Mix,Snacks,19,25,475,04-05-2025,Pune,880, 4.90 ,Low,May,Good,2025-05
6143,Kaju Katli,Sweets,1,150,150,22-02-2025,Hyderabad,167, 2.90 ,Low,February,Bad,2025-02
6144,Aloo Bhujia,Snacks,7,20,140,18-05-2025,Pune,6, 3.50 ,Low,May,Average,2025-05
6145,Masala Papad,Appetizers,4,10,40,14-01-2025,Ahmedabad,787, 3.76 ,Low,January,Average,2025-01
6146,Masala Papad,Appetizers,14,10,140,21-08-2024,Delhi,897, 2.70 ,Low,August,Bad,2024-08
6147,Mathri,Snacks,16,40,640,04-10-2024,Mumbai,262, 3.76 ,Medium,October,Average,2024-10
6148,Bhel Puri,Snacks,8,35,280,19-07-2024,Kolkata,435, 3.20 ,Low,July,Average,2024-07
6149,Mathri,Snacks,12,40,480,11-12-2024,Delhi,839, 4.00 ,Low,December,Good,2024-12
6150,Kaju Katli,Sweets,17,150,2550,31-07-2024,Delhi,423, 4.20 ,High,July,Good,2024-07
6151,Chana Dal Namkeen,Snacks,9,30,270,26-03-2025,Hyderabad,407, 3.90 ,Low,March,Average,2025-03
6152,Mathri,Snacks,18,40,720,20-09-2024,Hyderabad,585, 3.70 ,Medium,September,Average,2024-09
6153,Rasgulla Tin,Sweets,20,80,1600,20-03-2025,Kolkata,80, 4.20 ,High,March,Good,2025-03
6154,Aloo Bhujia,Snacks,10,20,200,21-04-2025,Lucknow,367, 4.60 ,Low,April,Good,2025-04
6155,Chana Dal Namkeen,Snacks,14,30,420,15-01-2025,Bangalore,323, 4.20 ,Low,January,Good,2025-01
6156,Bhel Puri,Snacks,10,35,350,04-04-2025,Jaipur,415, 4.00 ,Low,April,Good,2025-04
6157,Mathri,Snacks,12,40,480,01-06-2025,Chennai,45, 4.80 ,Low,June,Good,2025-06
6158,Masala Papad,Appetizers,16,10,160,22-08-2024,Bangalore,537, 3.50 ,Low,August,Average,2024-08
6159,Chana Dal Namkeen,Snacks,10,30,300,02-03-2025,Pune,911, 4.00 ,Low,March,Good,2025-03
6160,Aloo Bhujia,Snacks,5,20,100,27-05-2025,Pune,132, 3.60 ,Low,May,Average,2025-05
6161,Soan Papdi,Sweets,3,70,210,20-10-2024,Mumbai,776, 2.80 ,Low,October,Bad,2024-10
6162,Bhel Puri,Snacks,13,35,455,21-02-2025,Pune,8, 3.30 ,Low,February,Average,2025-02
6163,Bhel Puri,Snacks,5,35,175,16-07-2024,Kolkata,827, 4.70 ,Low,July,Good,2024-07
6164,Mathri,Snacks,14,40,560,06-09-2024,Jaipur,666, 3.76 ,Medium,September,Average,2024-09
6165,Soan Papdi,Sweets,12,70,840,27-10-2024,Pune,161, 4.40 ,Medium,October,Good,2024-10
6166,Masala Papad,Appetizers,2,10,20,06-09-2024,Bangalore,64, 4.60 ,Low,September,Good,2024-09
6167,Chana Dal Namkeen,Snacks,5,30,150,28-03-2025,Chennai,88, 2.90 ,Low,March,Bad,2025-03
6168,Rasgulla Tin,Sweets,9,80,720,16-05-2025,Bangalore,984, 2.90 ,Medium,May,Bad,2025-05
6169,Soan Papdi,Sweets,2,70,140,09-10-2024,Delhi,533, 4.60 ,Low,October,Good,2024-10
6170,Mathri,Snacks,10,40,400,22-11-2024,Lucknow,399, 3.60 ,Low,November,Average,2024-11
6171,Navratan Mix,Snacks,12,25,300,14-04-2025,Delhi,347, 2.50 ,Low,April,Bad,2025-04
6172,Kaju Katli,Sweets,8,150,1200,22-05-2025,Hyderabad,203, 3.00 ,High,May,Average,2025-05
6173,Navratan Mix,Snacks,17,25,425,18-10-2024,Kolkata,380, 2.50 ,Low,October,Bad,2024-10
6174,Mathri,Snacks,20,40,800,03-11-2024,Chennai,295, 3.10 ,Medium,November,Average,2024-11
6175,Rasgulla Tin,Sweets,4,80,320,21-09-2024,Delhi,619, 2.90 ,Low,September,Bad,2024-09
6176,Mathri,Snacks,9,40,360,25-01-2025,Kolkata,910, 4.30 ,Low,January,Good,2025-01
6177,Masala Papad,Appetizers,3,10,30,04-10-2024,Kolkata,882, 3.76 ,Low,October,Average,2024-10
6178,Bhel Puri,Snacks,16,35,560,09-12-2024,Ahmedabad,227, 4.80 ,Medium,December,Good,2024-12
6179,Gulab Jamun Tin,Sweets,15,90,1350,08-05-2025,Jaipur,605, 2.90 ,High,May,Bad,2025-05
6180,Masala Papad,Appetizers,2,10,20,27-07-2024,Bangalore,98, 3.60 ,Low,July,Average,2024-07
6181,Bhel Puri,Snacks,5,35,175,11-12-2024,Chennai,94, 4.10 ,Low,December,Good,2024-12
6182,Mathri,Snacks,17,40,680,02-07-2024,Mumbai,514, 2.50 ,Medium,July,Bad,2024-07
6183,Aloo Bhujia,Snacks,19,20,380,14-05-2025,Pune,154, 2.90 ,Low,May,Bad,2025-05
6184,Soan Papdi,Sweets,12,70,840,13-02-2025,Jaipur,531, 4.40 ,Medium,February,Good,2025-02
6185,Soan Papdi,Sweets,7,70,490,24-01-2025,Hyderabad,370, 3.60 ,Low,January,Average,2025-01
6186,Masala Papad,Appetizers,12,10,120,23-01-2025,Bangalore,427, 4.30 ,Low,January,Good,2025-01
6187,Bhel Puri,Snacks,17,35,595,08-02-2025,Ahmedabad,147, 4.40 ,Medium,February,Good,2025-02
6188,Chana Dal Namkeen,Snacks,5,30,150,09-07-2024,Hyderabad,318, 3.00 ,Low,July,Average,2024-07
6189,Kaju Katli,Sweets,7,150,1050,12-12-2024,Hyderabad,119, 3.70 ,High,December,Average,2024-12
6190,Bhel Puri,Snacks,18,35,630,23-05-2025,Bangalore,566, 3.76 ,Medium,May,Average,2025-05
6191,Aloo Bhujia,Snacks,8,20,160,26-08-2024,Kolkata,344, 3.90 ,Low,August,Average,2024-08
6192,Bhel Puri,Snacks,6,35,210,23-12-2024,Ahmedabad,985, 2.50 ,Low,December,Bad,2024-12
6193,Masala Papad,Appetizers,15,10,150,28-07-2024,Pune,484, 4.80 ,Low,July,Good,2024-07
6194,Aloo Bhujia,Snacks,18,20,360,14-05-2025,Bangalore,553, 3.70 ,Low,May,Average,2025-05
6195,Kaju Katli,Sweets,17,150,2550,03-03-2025,Jaipur,80, 2.80 ,High,March,Bad,2025-03
6196,Chana Dal Namkeen,Snacks,11,30,330,07-11-2024,Chennai,73, 4.60 ,Low,November,Good,2024-11
6197,Soan Papdi,Sweets,18,70,1260,03-01-2025,Hyderabad,618, 3.40 ,High,January,Average,2025-01
6198,Rasgulla Tin,Sweets,13,80,1040,05-10-2024,Bangalore,97, 2.60 ,High,October,Bad,2024-10
6199,Masala Papad,Appetizers,3,10,30,19-11-2024,Kolkata,809, 3.00 ,Low,November,Average,2024-11
6200,Navratan Mix,Snacks,1,25,25,02-07-2024,Pune,83, 3.20 ,Low,July,Average,2024-07
6201,Rasgulla Tin,Sweets,19,80,1520,16-05-2025,Lucknow,391, 3.40 ,High,May,Average,2025-05
6202,Chana Dal Namkeen,Snacks,10,30,300,09-05-2025,Kolkata,953, 2.70 ,Low,May,Bad,2025-05
6203,Mathri,Snacks,16,40,640,09-08-2024,Mumbai,830, 4.60 ,Medium,August,Good,2024-08
6204,Gulab Jamun Tin,Sweets,8,90,720,04-08-2024,Chennai,908, 4.00 ,Medium,August,Good,2024-08
6205,Chana Dal Namkeen,Snacks,6,30,180,28-08-2024,Lucknow,442, 3.70 ,Low,August,Average,2024-08
6206,Navratan Mix,Snacks,1,25,25,23-10-2024,Delhi,764, 4.10 ,Low,October,Good,2024-10
6207,Gulab Jamun Tin,Sweets,10,90,900,17-11-2024,Kolkata,614, 3.40 ,Medium,November,Average,2024-11
6208,Bhel Puri,Snacks,12,35,420,19-01-2025,Ahmedabad,734, 2.70 ,Low,January,Bad,2025-01
6209,Bhel Puri,Snacks,17,35,595,24-05-2025,Ahmedabad,94, 3.70 ,Medium,May,Average,2025-05
6210,Soan Papdi,Sweets,2,70,140,30-05-2025,Bangalore,118, 4.00 ,Low,May,Good,2025-05
6211,Chana Dal Namkeen,Snacks,20,30,600,06-12-2024,Kolkata,222, 4.90 ,Medium,December,Good,2024-12
6212,Gulab Jamun Tin,Sweets,17,90,1530,06-08-2024,Bangalore,502, 4.00 ,High,August,Good,2024-08
6213,Aloo Bhujia,Snacks,7,20,140,12-10-2024,Chennai,120, 3.00 ,Low,October,Average,2024-10
6214,Mathri,Snacks,11,40,440,12-05-2025,Kolkata,570, 3.76 ,Low,May,Average,2025-05
6215,Chana Dal Namkeen,Snacks,1,30,30,16-03-2025,Kolkata,461, 2.80 ,Low,March,Bad,2025-03
6216,Masala Papad,Appetizers,17,10,170,21-08-2024,Chennai,816, 3.70 ,Low,August,Average,2024-08
6217,Chana Dal Namkeen,Snacks,16,30,480,10-04-2025,Jaipur,261, 3.76 ,Low,April,Average,2025-04
6218,Aloo Bhujia,Snacks,8,20,160,13-07-2024,Pune,394, 5.00 ,Low,July,Good,2024-07
6219,Kaju Katli,Sweets,13,150,1950,18-12-2024,Delhi,3, 3.60 ,High,December,Average,2024-12
6220,Rasgulla Tin,Sweets,6,80,480,19-10-2024,Ahmedabad,872, 4.70 ,Low,October,Good,2024-10
6221,Rasgulla Tin,Sweets,18,80,1440,12-02-2025,Bangalore,123, 4.80 ,High,February,Good,2025-02
6222,Bhel Puri,Snacks,14,35,490,19-08-2024,Ahmedabad,168, 4.50 ,Low,August,Good,2024-08
6223,Chana Dal Namkeen,Snacks,5,30,150,11-10-2024,Pune,267, 3.00 ,Low,October,Average,2024-10
6224,Gulab Jamun Tin,Sweets,7,90,630,13-02-2025,Delhi,928, 4.40 ,Medium,February,Good,2025-02
6225,Mathri,Snacks,14,40,560,04-07-2024,Lucknow,170, 2.60 ,Medium,July,Bad,2024-07
6226,Soan Papdi,Sweets,13,70,910,13-06-2024,Pune,33, 3.90 ,Medium,June,Average,2024-06
6227,Gulab Jamun Tin,Sweets,4,90,360,04-12-2024,Bangalore,207, 4.80 ,Low,December,Good,2024-12
6228,Gulab Jamun Tin,Sweets,11,90,990,26-09-2024,Ahmedabad,830, 3.90 ,Medium,September,Average,2024-09
6229,Bhel Puri,Snacks,3,35,105,01-09-2024,Mumbai,989, 3.30 ,Low,September,Average,2024-09
6230,Soan Papdi,Sweets,12,70,840,03-04-2025,Mumbai,157, 3.00 ,Medium,April,Average,2025-04
6231,Aloo Bhujia,Snacks,13,20,260,08-04-2025,Chennai,478, 2.70 ,Low,April,Bad,2025-04
6232,Aloo Bhujia,Snacks,10,20,200,16-08-2024,Ahmedabad,727, 3.10 ,Low,August,Average,2024-08
6233,Soan Papdi,Sweets,9,70,630,21-01-2025,Ahmedabad,97, 3.50 ,Medium,January,Average,2025-01
6234,Kaju Katli,Sweets,19,150,2850,04-04-2025,Hyderabad,947, 5.00 ,High,April,Good,2025-04
6235,Bhel Puri,Snacks,12,35,420,12-08-2024,Lucknow,954, 2.70 ,Low,August,Bad,2024-08
6236,Gulab Jamun Tin,Sweets,16,90,1440,19-12-2024,Lucknow,772, 2.80 ,High,December,Bad,2024-12
6237,Soan Papdi,Sweets,7,70,490,12-04-2025,Pune,344, 2.90 ,Low,April,Bad,2025-04
6238,Soan Papdi,Sweets,15,70,1050,04-04-2025,Pune,532, 3.70 ,High,April,Average,2025-04
6239,Mathri,Snacks,7,40,280,10-04-2025,Hyderabad,807, 2.70 ,Low,April,Bad,2025-04
6240,Masala Papad,Appetizers,3,10,30,16-07-2024,Jaipur,263, 2.70 ,Low,July,Bad,2024-07
6241,Kaju Katli,Sweets,8,150,1200,01-08-2024,Ahmedabad,24, 4.10 ,High,August,Good,2024-08
6242,Masala Papad,Appetizers,6,10,60,05-02-2025,Pune,805, 2.80 ,Low,February,Bad,2025-02
6243,Gulab Jamun Tin,Sweets,20,90,1800,27-11-2024,Lucknow,13, 3.70 ,High,November,Average,2024-11
6244,Soan Papdi,Sweets,4,70,280,13-02-2025,Hyderabad,886, 3.76 ,Low,February,Average,2025-02
6245,Navratan Mix,Snacks,3,25,75,25-11-2024,Mumbai,229, 3.30 ,Low,November,Average,2024-11
6246,Bhel Puri,Snacks,1,35,35,15-11-2024,Kolkata,289, 3.00 ,Low,November,Average,2024-11
6247,Masala Papad,Appetizers,16,10,160,25-11-2024,Lucknow,160, 3.20 ,Low,November,Average,2024-11
6248,Mathri,Snacks,20,40,800,14-12-2024,Delhi,89, 3.76 ,Medium,December,Average,2024-12
6249,Bhel Puri,Snacks,13,35,455,07-11-2024,Mumbai,819, 4.40 ,Low,November,Good,2024-11
6250,Masala Papad,Appetizers,15,10,150,13-06-2024,Lucknow,18, 4.10 ,Low,June,Good,2024-06
6251,Mathri,Snacks,19,40,760,26-06-2024,Mumbai,350, 3.70 ,Medium,June,Average,2024-06
6252,Bhel Puri,Snacks,1,35,35,05-01-2025,Pune,465, 3.90 ,Low,January,Average,2025-01
6253,Chana Dal Namkeen,Snacks,8,30,240,28-08-2024,Pune,462, 2.60 ,Low,August,Bad,2024-08
6254,Soan Papdi,Sweets,4,70,280,22-03-2025,Delhi,820, 3.00 ,Low,March,Average,2025-03
6255,Rasgulla Tin,Sweets,14,80,1120,03-11-2024,Kolkata,229, 2.60 ,High,November,Bad,2024-11
6256,Bhel Puri,Snacks,13,35,455,17-06-2024,Lucknow,579, 2.90 ,Low,June,Bad,2024-06
6257,Masala Papad,Appetizers,12,10,120,24-05-2025,Lucknow,480, 4.60 ,Low,May,Good,2025-05
6258,Kaju Katli,Sweets,12,150,1800,15-10-2024,Jaipur,632, 4.40 ,High,October,Good,2024-10
6259,Chana Dal Namkeen,Snacks,15,30,450,01-04-2025,Delhi,121, 3.30 ,Low,April,Average,2025-04
6260,Mathri,Snacks,4,40,160,01-05-2025,Jaipur,692, 4.10 ,Low,May,Good,2025-05
6261,Rasgulla Tin,Sweets,14,80,1120,04-01-2025,Delhi,836, 3.60 ,High,January,Average,2025-01
6262,Kaju Katli,Sweets,14,150,2100,25-08-2024,Ahmedabad,565, 4.70 ,High,August,Good,2024-08
6263,Bhel Puri,Snacks,14,35,490,18-06-2024,Mumbai,35, 3.80 ,Low,June,Average,2024-06
6264,Mathri,Snacks,16,40,640,01-03-2025,Chennai,964, 3.40 ,Medium,March,Average,2025-03
6265,Chana Dal Namkeen,Snacks,19,30,570,13-06-2024,Kolkata,849, 4.20 ,Medium,June,Good,2024-06
6266,Gulab Jamun Tin,Sweets,14,90,1260,10-02-2025,Kolkata,278, 2.60 ,High,February,Bad,2025-02
6267,Soan Papdi,Sweets,7,70,490,23-03-2025,Bangalore,501, 3.70 ,Low,March,Average,2025-03
6268,Soan Papdi,Sweets,12,70,840,16-09-2024,Lucknow,403, 4.50 ,Medium,September,Good,2024-09
6269,Kaju Katli,Sweets,17,150,2550,07-09-2024,Jaipur,671, 3.50 ,High,September,Average,2024-09
6270,Masala Papad,Appetizers,19,10,190,08-03-2025,Kolkata,995, 2.70 ,Low,March,Bad,2025-03
6271,Kaju Katli,Sweets,8,150,1200,18-05-2025,Kolkata,874, 3.10 ,High,May,Average,2025-05
6272,Kaju Katli,Sweets,2,150,300,23-10-2024,Bangalore,259, 3.76 ,Low,October,Average,2024-10
6273,Kaju Katli,Sweets,8,150,1200,11-10-2024,Jaipur,507, 4.10 ,High,October,Good,2024-10
6274,Bhel Puri,Snacks,9,35,315,01-08-2024,Ahmedabad,625, 4.70 ,Low,August,Good,2024-08
6275,Mathri,Snacks,9,40,360,21-07-2024,Hyderabad,898, 3.76 ,Low,July,Average,2024-07
6276,Chana Dal Namkeen,Snacks,12,30,360,07-11-2024,Kolkata,567, 2.60 ,Low,November,Bad,2024-11
6277,Chana Dal Namkeen,Snacks,17,30,510,24-12-2024,Delhi,383, 3.00 ,Medium,December,Average,2024-12
6278,Bhel Puri,Snacks,12,35,420,26-01-2025,Pune,594, 4.30 ,Low,January,Good,2025-01
6279,Navratan Mix,Snacks,8,25,200,08-10-2024,Pune,615, 4.90 ,Low,October,Good,2024-10
6280,Bhel Puri,Snacks,2,35,70,15-08-2024,Kolkata,830, 3.70 ,Low,August,Average,2024-08
6281,Chana Dal Namkeen,Snacks,7,30,210,07-07-2024,Delhi,990, 3.20 ,Low,July,Average,2024-07
6282,Kaju Katli,Sweets,1,150,150,27-04-2025,Pune,223, 5.00 ,Low,April,Good,2025-04
6283,Masala Papad,Appetizers,1,10,10,29-06-2024,Hyderabad,105, 3.76 ,Low,June,Average,2024-06
6284,Rasgulla Tin,Sweets,14,80,1120,05-10-2024,Hyderabad,528, 3.80 ,High,October,Average,2024-10
6285,Mathri,Snacks,14,40,560,02-10-2024,Chennai,206, 4.80 ,Medium,October,Good,2024-10
6286,Chana Dal Namkeen,Snacks,9,30,270,06-12-2024,Pune,272, 5.00 ,Low,December,Good,2024-12
6287,Soan Papdi,Sweets,14,70,980,21-03-2025,Delhi,253, 4.60 ,Medium,March,Good,2025-03
6288,Rasgulla Tin,Sweets,16,80,1280,31-12-2024,Chennai,841, 4.00 ,High,December,Good,2024-12
6289,Masala Papad,Appetizers,4,10,40,29-01-2025,Hyderabad,608, 2.60 ,Low,January,Bad,2025-01
6290,Mathri,Snacks,10,40,400,01-01-2025,Mumbai,54, 2.60 ,Low,January,Bad,2025-01
6291,Chana Dal Namkeen,Snacks,14,30,420,21-10-2024,Delhi,494, 2.80 ,Low,October,Bad,2024-10
6292,Mathri,Snacks,11,40,440,27-11-2024,Mumbai,401, 3.80 ,Low,November,Average,2024-11
6293,Mathri,Snacks,15,40,600,22-05-2025,Jaipur,579, 3.00 ,Medium,May,Average,2025-05
6294,Gulab Jamun Tin,Sweets,8,90,720,05-03-2025,Delhi,437, 3.10 ,Medium,March,Average,2025-03
6295,Kaju Katli,Sweets,15,150,2250,02-08-2024,Hyderabad,276, 3.70 ,High,August,Average,2024-08
6296,Mathri,Snacks,7,40,280,23-10-2024,Hyderabad,23, 4.80 ,Low,October,Good,2024-10
6297,Rasgulla Tin,Sweets,14,80,1120,28-05-2025,Delhi,190, 2.60 ,High,May,Bad,2025-05
6298,Soan Papdi,Sweets,17,70,1190,19-12-2024,Jaipur,342, 3.70 ,High,December,Average,2024-12
6299,Chana Dal Namkeen,Snacks,3,30,90,29-10-2024,Ahmedabad,696, 4.90 ,Low,October,Good,2024-10
6300,Mathri,Snacks,6,40,240,30-03-2025,Chennai,904, 4.80 ,Low,March,Good,2025-03
6301,Gulab Jamun Tin,Sweets,19,90,1710,24-08-2024,Mumbai,130, 3.70 ,High,August,Average,2024-08
6302,Kaju Katli,Sweets,20,150,3000,15-08-2024,Lucknow,533, 4.90 ,High,August,Good,2024-08
6303,Navratan Mix,Snacks,7,25,175,30-05-2025,Chennai,510, 3.80 ,Low,May,Average,2025-05
6304,Aloo Bhujia,Snacks,11,20,220,03-06-2025,Ahmedabad,797, 3.70 ,Low,June,Average,2025-06
6305,Navratan Mix,Snacks,2,25,50,23-04-2025,Pune,865, 2.80 ,Low,April,Bad,2025-04
6306,Aloo Bhujia,Snacks,14,20,280,15-11-2024,Kolkata,41, 4.90 ,Low,November,Good,2024-11
6307,Bhel Puri,Snacks,7,35,245,19-06-2024,Ahmedabad,697, 3.60 ,Low,June,Average,2024-06
6308,Masala Papad,Appetizers,17,10,170,08-09-2024,Chennai,824, 3.76 ,Low,September,Average,2024-09
6309,Masala Papad,Appetizers,17,10,170,07-09-2024,Hyderabad,473, 4.80 ,Low,September,Good,2024-09
6310,Kaju Katli,Sweets,10,150,1500,21-03-2025,Delhi,888, 3.20 ,High,March,Average,2025-03
6311,Rasgulla Tin,Sweets,16,80,1280,01-08-2024,Bangalore,526, 2.50 ,High,August,Bad,2024-08
6312,Navratan Mix,Snacks,15,25,375,02-09-2024,Ahmedabad,889, 3.10 ,Low,September,Average,2024-09
6313,Soan Papdi,Sweets,9,70,630,24-03-2025,Chennai,757, 3.60 ,Medium,March,Average,2025-03
6314,Bhel Puri,Snacks,11,35,385,20-06-2024,Lucknow,514, 4.90 ,Low,June,Good,2024-06
6315,Masala Papad,Appetizers,2,10,20,27-01-2025,Ahmedabad,575, 4.80 ,Low,January,Good,2025-01
6316,Mathri,Snacks,7,40,280,24-12-2024,Delhi,204, 4.90 ,Low,December,Good,2024-12
6317,Aloo Bhujia,Snacks,15,20,300,16-08-2024,Hyderabad,446, 3.76 ,Low,August,Average,2024-08
6318,Kaju Katli,Sweets,5,150,750,29-07-2024,Pune,634, 2.60 ,Medium,July,Bad,2024-07
6319,Kaju Katli,Sweets,6,150,900,01-11-2024,Chennai,853, 2.60 ,Medium,November,Bad,2024-11
6320,Rasgulla Tin,Sweets,20,80,1600,15-03-2025,Lucknow,674, 3.50 ,High,March,Average,2025-03
6321,Gulab Jamun Tin,Sweets,1,90,90,19-02-2025,Lucknow,842, 4.80 ,Low,February,Good,2025-02
6322,Kaju Katli,Sweets,13,150,1950,15-04-2025,Hyderabad,271, 4.90 ,High,April,Good,2025-04
6323,Aloo Bhujia,Snacks,15,20,300,26-06-2024,Lucknow,658, 4.50 ,Low,June,Good,2024-06
6324,Masala Papad,Appetizers,2,10,20,04-11-2024,Bangalore,699, 4.80 ,Low,November,Good,2024-11
6325,Aloo Bhujia,Snacks,4,20,80,18-05-2025,Bangalore,887, 4.00 ,Low,May,Good,2025-05
6326,Gulab Jamun Tin,Sweets,3,90,270,15-02-2025,Ahmedabad,999, 2.50 ,Low,February,Bad,2025-02
6327,Masala Papad,Appetizers,5,10,50,19-09-2024,Chennai,80, 3.80 ,Low,September,Average,2024-09
6328,Aloo Bhujia,Snacks,13,20,260,07-04-2025,Ahmedabad,129, 2.60 ,Low,April,Bad,2025-04
6329,Bhel Puri,Snacks,4,35,140,05-01-2025,Delhi,580, 4.90 ,Low,January,Good,2025-01
6330,Kaju Katli,Sweets,10,150,1500,09-02-2025,Ahmedabad,294, 3.00 ,High,February,Average,2025-02
6331,Bhel Puri,Snacks,12,35,420,30-06-2024,Jaipur,774, 4.00 ,Low,June,Good,2024-06
6332,Gulab Jamun Tin,Sweets,19,90,1710,28-01-2025,Ahmedabad,963, 3.20 ,High,January,Average,2025-01
6333,Kaju Katli,Sweets,11,150,1650,30-06-2024,Chennai,538, 3.40 ,High,June,Average,2024-06
6334,Navratan Mix,Snacks,18,25,450,24-02-2025,Bangalore,497, 4.20 ,Low,February,Good,2025-02
6335,Bhel Puri,Snacks,5,35,175,23-07-2024,Pune,954, 2.80 ,Low,July,Bad,2024-07
6336,Kaju Katli,Sweets,4,150,600,20-02-2025,Ahmedabad,351, 3.40 ,Medium,February,Average,2025-02
6337,Chana Dal Namkeen,Snacks,14,30,420,02-05-2025,Ahmedabad,802, 4.30 ,Low,May,Good,2025-05
6338,Kaju Katli,Sweets,11,150,1650,19-06-2024,Lucknow,42, 4.80 ,High,June,Good,2024-06
6339,Navratan Mix,Snacks,19,25,475,30-06-2024,Pune,745, 4.60 ,Low,June,Good,2024-06
6340,Kaju Katli,Sweets,10,150,1500,06-03-2025,Kolkata,759, 3.50 ,High,March,Average,2025-03
6341,Kaju Katli,Sweets,1,150,150,26-07-2024,Kolkata,524, 4.00 ,Low,July,Good,2024-07
6342,Navratan Mix,Snacks,11,25,275,20-11-2024,Delhi,522, 4.10 ,Low,November,Good,2024-11
6343,Masala Papad,Appetizers,14,10,140,01-12-2024,Kolkata,42, 3.30 ,Low,December,Average,2024-12
6344,Chana Dal Namkeen,Snacks,14,30,420,06-11-2024,Lucknow,952, 4.50 ,Low,November,Good,2024-11
6345,Mathri,Snacks,7,40,280,29-07-2024,Hyderabad,881, 3.80 ,Low,July,Average,2024-07
6346,Aloo Bhujia,Snacks,17,20,340,10-01-2025,Bangalore,679, 3.60 ,Low,January,Average,2025-01
6347,Kaju Katli,Sweets,10,150,1500,18-09-2024,Jaipur,786, 4.10 ,High,September,Good,2024-09
6348,Chana Dal Namkeen,Snacks,9,30,270,13-12-2024,Hyderabad,588, 3.40 ,Low,December,Average,2024-12
6349,Navratan Mix,Snacks,5,25,125,11-03-2025,Chennai,526, 4.60 ,Low,March,Good,2025-03
6350,Mathri,Snacks,8,40,320,10-08-2024,Jaipur,610, 2.60 ,Low,August,Bad,2024-08
6351,Chana Dal Namkeen,Snacks,2,30,60,30-08-2024,Kolkata,895, 3.40 ,Low,August,Average,2024-08
6352,Masala Papad,Appetizers,18,10,180,08-03-2025,Kolkata,582, 3.50 ,Low,March,Average,2025-03
6353,Masala Papad,Appetizers,4,10,40,05-03-2025,Pune,436, 4.20 ,Low,March,Good,2025-03
6354,Kaju Katli,Sweets,14,150,2100,11-02-2025,Jaipur,120, 3.40 ,High,February,Average,2025-02
6355,Gulab Jamun Tin,Sweets,11,90,990,15-06-2024,Delhi,952, 3.60 ,Medium,June,Average,2024-06
6356,Chana Dal Namkeen,Snacks,9,30,270,06-10-2024,Lucknow,751, 3.40 ,Low,October,Average,2024-10
